aib_ID,aib_FirstName,aib_LastName,aib_Email,aib_Phone,aib_Age,aib_YearsExperience,aib_AnnualIncome,aib_PostCode,aib_FamilySize,aib_FamilyStatus,aib_AverageMonthlySpend,aib_EducationLevel,aib_OutstandingMortgage,aib_Job,aib_HasLoanAccount,aib_HasDepositAccount,aib_HasCDAccount,aib_HasCreditCard,aib_RegisteredOnline,aib_LoanApproved
CustId_2002,Ronda,Morin,r.morin@tailspintoys.com,615-555-0196,32,25,45704,34983,2,Married,3351,High School,476127,Psychiatric nurse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CustId_2003,Russell,Guido,r.guido@vanarsdelltd.com,746-555-0166,42,35,47262,16832-1509,1,Single,9278,Professional,543956,Stage manager,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
CustId_2004,Muriel,Cherry,m.cherry@wingtiptoys.com,686-555-0114,49,10,123123,44363-6172,1,Single,6024,Associate,428340,Chief of Staff,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CustId_2005,Terence,Foret,t.foret@adatum.com,561-555-0122,30,14,82666,80630-3026,1,Single,9227,Masters,662741,IT trainer,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2006,Jayne,Stuart,j.stuart@adventure-works.com,586-555-0161,61,39,93390,13160,1,Single,3429,Diploma,279774,Fine artist,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_2007,Lois,Key,l.key@alpineskihouse.com,627-555-0145,56,26,187917,62166-5122,1,Single,5107,High School,500988,Occupational hygienist,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_2008,Lewis,Bartels,l.bartels@bellowscollege.com,687-555-0153,41,13,172984,42541-4744,1,Single,1208,Masters,74407,Conference centre manager,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_2009,Ruthie,Coffey,r.coffey@bestforyouorganics.com,403-555-0163,58,22,189685,35947-5908,5,Married,7473,Associate,5991,Emergency planning/management officer,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
CustId_2010,Freddy,Nall,f.nall@fabrikam.com,540-555-0162,52,34,158103,87720,1,Single,6086,Associate,409809,Engineer & agricultural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
CustId_2011,Aimee,Berry,a.berry@fourthcoffee.com,553-555-0136,50,7,36947,86744,1,Single,4524,Doctrate,444383,Occupational therapist,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_2012,Bridget,Joyner,b.joyner@lamnahealtcare.com,757-555-0120,67,22,196089,11423,5,Married,3730,Bachelors,185994,Engineer & structural,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_2013,Sofia,Petersen,s.petersen@margiestravel.com,470-555-0194,28,28,92956,89606-7602,1,Single,3878,Doctrate,268428,Secondary school teacher,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2014,George,Pinkney,g.pinkney@nodpublishers.com,757-555-0208,32,5,179148,67377-7661,1,Single,1200,Doctrate,363915,Research scientist (life sciences),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
CustId_2015,Alphonso,McConnell,a.mcconnell@proseware.com,564-555-0174,68,13,8462,25449,3,Married,8824,Bachelors,342152,Optometrist,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_2016,Kelvin,Bilodeau,k.bilodeau@relecloud.com,791-555-0116,44,11,33511,35861,1,Single,2521,High School,667832,Advertising copywriter,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_2017,Elisabeth,Reyes,e.reyes@tailspintoys.com,674-555-0128,66,5,44610,91759,4,Married,2838,Associate,219425,Advertising art director,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_2018,Eve,Fitzgerald,e.fitzgerald@vanarsdelltd.com,557-555-0172,58,20,28544,37189-2917,4,Married,5111,Doctrate,428682,Politician's assistant,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
CustId_2019,Vicki,Middleton,v.middleton@wingtiptoys.com,682-555-0178,65,5,127834,40343-6727,4,Married,1265,High School,354708,Animal technologist,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
CustId_2020,Christi,Cain,c.cain@adatum.com,668-555-0171,27,27,121702,26220,3,Married,8403,Doctrate,527740,Electronics engineer,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2021,Willie,Abbott,w.abbott@adventure-works.com,414-555-0187,43,1,59678,82526-9932,1,Single,3605,Diploma,332066,Trade union research officer,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2022,Angelina,Garcia,a.garcia@alpineskihouse.com,641-555-0126,26,15,51582,4750,1,Single,6925,Diploma,20326,Public affairs consultant,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2023,Catalina,Craig,c.craig@bellowscollege.com,581-555-0204,45,18,72794,87612,4,Married,4725,High School,90348,Conservator & museum/gallery,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2024,Clyde,Broadnax,c.broadnax@bestforyouorganics.com,416-555-0169,56,31,89129,68994-3249,1,Single,3193,High School,108731,Physiological scientist,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_2025,Araceli,Collins,a.collins@fabrikam.com,415-555-0168,60,10,169176,73129,1,Single,2337,Bachelors,69605,Administrator & local government,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_2026,Willie,Davis,w.davis@fourthcoffee.com,406-555-0202,65,39,94404,80265-5368,4,Married,9189,Diploma,533301,Corporate investment banker,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_2027,Sue,Simmons,s.simmons@lamnahealtcare.com,614-555-0143,31,29,85717,47727-1131,3,Married,9260,Doctrate,623024,Mental health nurse,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2028,Laurence,McGowan,l.mcgowan@margiestravel.com,794-555-0128,59,38,25893,93364,1,Single,5355,Associate,77600,Engineer & electrical,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_2029,Georgia,Jordan,g.jordan@nodpublishers.com,705-555-0137,40,13,160453,05221-5281,5,Married,1896,Associate,638359,Airline pilot,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_2030,Jared,Raynor,j.raynor@proseware.com,642-555-0209,56,1,139787,80212-2649,2,Married,2355,Associate,153329,Technical author,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_2031,Glen,Reuter,g.reuter@relecloud.com,747-555-0146,67,24,59641,58867-4411,4,Married,1666,Diploma,343652,Medical technical officer,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_2032,Mable,Greer,m.greer@tailspintoys.com,591-555-0155,24,3,103044,50937,1,Single,9472,Masters,610763,Video editor,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CustId_2033,Eunice,Wheeler,e.wheeler@vanarsdelltd.com,645-555-0139,40,14,53543,6867,1,Single,6982,Bachelors,232637,Holiday representative,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2034,Yolanda,Irwin,y.irwin@wingtiptoys.com,789-555-0118,62,6,66710,47266,1,Single,6795,Doctrate,124293,Retail manager,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2035,Ismael,Wickham,i.wickham@adatum.com,508-555-0125,33,23,162631,74233-8036,1,Single,2503,Bachelors,340349,Haematologist,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2036,Susanne,Whitehead,s.whitehead@adventure-works.com,522-555-0150,28,29,93095,55939,1,Single,6092,Doctrate,504329,Holiday representative,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2037,Rosalyn,Lopez,r.lopez@alpineskihouse.com,616-555-0199,43,18,159965,74239,2,Married,7723,Diploma,55992,Conservator & museum/gallery,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CustId_2038,Dolly,Mosley,d.mosley@bellowscollege.com,714-555-0134,39,9,187224,91633-6220,1,Single,5650,Professional,347652,Purchasing manager,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_2039,Rose,Nguyen,r.nguyen@bestforyouorganics.com,509-555-0147,52,2,128292,63809-2339,3,Married,913,Masters,419907,Education officer & museum,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CustId_2040,Alton,Bozeman,a.bozeman@adatum.com,559-555-0188,57,6,20860,75628-7945,2,Married,1472,High School,158231,Mudlogger,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_2041,Luella,Hardy,l.hardy@adventure-works.com,429-555-0199,65,38,116599,90821,4,Married,4476,High School,534340,Recycling officer,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_2042,Kasey,Francis,k.francis@alpineskihouse.com,682-555-0139,65,4,43618,98976-4094,1,Single,3445,Bachelors,680103,Psychiatric nurse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CustId_2043,Lorie,Garza,l.garza@bellowscollege.com,636-555-0139,64,0,85567,68111-0840,5,Married,7261,Diploma,137634,Engineer & electrical,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_2044,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0137,38,32,115416,57643-8753,1,Single,4882,Doctrate,359169,Insurance risk surveyor,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2045,Gene,Strom,g.strom@fabrikam.com,618-555-0144,41,35,108007,41918,5,Married,1186,Associate,504773,Site engineer,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
CustId_2046,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0117,63,22,74806,95829-5042,1,Single,7991,Diploma,461921,Futures trader,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2047,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0137,64,26,42088,75510-1418,1,Single,3857,Associate,252493,Software engineer,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2048,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0120,25,16,173863,76003-7822,1,Single,1028,High School,212094,Homeopath,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_2049,Devon,Segal,d.segal@nodpublishers.com,783-555-0177,42,25,24142,34886-4362,5,Married,1739,Masters,228745,English as a second language teacher,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_2050,Elsie,Ellison,e.ellison@proseware.com,722-555-0212,65,33,131054,86772,1,Single,9189,Diploma,590238,Physiotherapist,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
CustId_2051,Dora,Patterson,d.patterson@relecloud.com,420-555-0156,22,19,41862,40181-3333,3,Married,9907,Diploma,264913,Facilities manager,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
CustId_2052,Tracey,Perez,t.perez@tailspintoys.com,791-555-0196,35,18,30176,85067-1387,2,Married,2488,Doctrate,91711,Banker,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_2053,Mona,Madden,m.madden@vanarsdelltd.com,441-555-0132,67,29,117132,72385,1,Single,9409,Professional,388942,Animator,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2054,Murray,Pettway,m.pettway@wingtiptoys.com,625-555-0158,21,10,150561,82514-9005,1,Single,3057,Bachelors,626123,Editor & film/video,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
CustId_2055,Lorrie,Franklin,l.franklin@adatum.com,668-555-0191,62,26,168633,74296-9023,4,Married,6156,Masters,236470,Estate manager/land agent,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2056,Dustin,Liddell,d.liddell@adventure-works.com,681-555-0208,63,9,163625,31788-8826,4,Married,2513,High School,35125,Surveyor & planning and development,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2057,Courtney,McKee,c.mckee@alpineskihouse.com,641-555-0168,66,4,84542,01754-6516,1,Single,4554,Professional,642930,Designer & blown glass/stained glass,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_2058,Cathryn,Pickett,c.pickett@bellowscollege.com,744-555-0167,41,30,108861,27491-0680,5,Married,8917,Associate,118708,Producer & television/film/video,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2059,Wilson,Conger,w.conger@bestforyouorganics.com,545-555-0170,56,29,35546,59121-5071,2,Married,7525,Doctrate,235573,Water quality scientist,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_2060,Sandra,Gay,s.gay@fabrikam.com,664-555-0142,58,40,133560,33782,5,Married,1443,High School,334202,Forensic psychologist,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2061,Orville,Leake,o.leake@fourthcoffee.com,738-555-0121,56,40,138297,39944,1,Single,2746,Diploma,607235,Hydrogeologist,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2062,Brigitte,Hobbs,b.hobbs@lamnahealtcare.com,530-555-0119,66,22,54561,79762,1,Single,3244,Diploma,163838,Archivist,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2063,Beau,Hylton,b.hylton@margiestravel.com,764-555-0191,46,7,161566,26362,1,Single,5018,Doctrate,61266,Administrator & arts,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_2064,Ivy,Beach,i.beach@nodpublishers.com,550-555-0166,30,0,176947,16600-3832,2,Married,7498,Bachelors,177270,Merchant navy officer,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2065,Melva,Sloan,m.sloan@proseware.com,601-555-0141,35,29,113533,39450-2923,2,Married,3700,High School,358137,Paediatric nurse,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_2066,Deloris,Mueller,d.mueller@relecloud.com,400-555-0183,44,27,12562,18559,5,Married,7470,Diploma,57360,Landscape architect,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2067,Aileen,Aguirre,a.aguirre@tailspintoys.com,661-555-0116,32,28,164964,70742,2,Married,3589,Masters,598966,Nature conservation officer,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CustId_2068,Corinne,Nunez,c.nunez@vanarsdelltd.com,773-555-0183,44,10,58527,60839,1,Single,5216,Associate,157708,Armed forces technical officer,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_2069,Katrina,McKinney,k.mckinney@wingtiptoys.com,527-555-0146,27,39,101170,78648-1139,2,Married,736,Bachelors,401866,Engineer & biomedical,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2070,Aisha,Newton,a.newton@adatum.com,581-555-0113,70,25,125415,81938-2527,1,Single,8717,Doctrate,509683,Fast food restaurant manager,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
CustId_2071,Iris,Pope,i.pope@adventure-works.com,536-555-0152,42,24,144887,12499,3,Married,5687,Professional,326271,Technical sales engineer,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2072,Antoine,Lauer,a.lauer@alpineskihouse.com,610-555-0182,20,11,138336,76689-7253,1,Single,5052,Associate,340499,Environmental manager,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CustId_2073,Francisco,Worsham,f.worsham@bellowscollege.com,582-555-0141,28,25,181187,81109-3018,5,Married,978,Doctrate,69076,Accountant & chartered management,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_2074,Sonja,Arnold,s.arnold@bestforyouorganics.com,700-555-0127,27,25,27541,78333-8450,3,Married,2,Bachelors,382448,Engineer & building services,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2075,Bennie,Stoker,b.stoker@fabrikam.com,674-555-0151,35,6,76253,29978,4,Married,5993,High School,481121,Control and instrumentation engineer,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
CustId_2076,Jesse,Overby,j.overby@fourthcoffee.com,594-555-0158,21,26,64561,82946-5711,1,Single,297,Doctrate,596768,Pharmacist & hospital,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_2077,Jon,Dortch,j.dortch@lamnahealtcare.com,416-555-0143,41,12,147960,67059,3,Married,3227,Doctrate,538437,Engineer & electronics,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CustId_2078,Mike,Bui,m.bui@margiestravel.com,563-555-0130,28,15,77730,58889-3229,1,Single,9109,Bachelors,214477,Armed forces training and education officer,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2079,Corinne,Myers,c.myers@nodpublishers.com,408-555-0140,68,37,30479,28185,1,Single,2672,Associate,598504,Barrister,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_2080,Janna,Clements,j.clements@proseware.com,793-555-0125,43,10,167466,26517-9081,1,Single,8894,Bachelors,561266,Investment banker & corporate,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_2081,Desmond,Benefield,d.benefield@relecloud.com,791-555-0116,63,8,174168,25564-4811,1,Single,6828,High School,453600,Education officer & community,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_2082,Ronda,Morin,r.morin@tailspintoys.com,615-555-0197,59,6,18662,44241-9095,5,Married,4399,Professional,571379,Electronics engineer,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_2083,Russell,Guido,r.guido@vanarsdelltd.com,746-555-0167,58,9,188391,12565-1774,5,Married,7966,Bachelors,690278,Further education lecturer,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2084,Muriel,Cherry,m.cherry@wingtiptoys.com,686-555-0115,36,25,157420,02015-7562,1,Single,9625,Doctrate,687513,Television production assistant,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_2085,Terence,Foret,t.foret@adatum.com,561-555-0123,65,21,62629,3279,1,Single,7395,Associate,413170,Magazine journalist,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_2086,Jayne,Stuart,j.stuart@adventure-works.com,586-555-0162,35,7,128917,27643,2,Married,7509,Associate,86151,Fisheries officer,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_2087,Lois,Key,l.key@alpineskihouse.com,627-555-0146,52,29,58645,81742,3,Married,8944,Professional,153890,Translator,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2088,Lewis,Bartels,l.bartels@bellowscollege.com,687-555-0154,34,40,14183,46513-7564,1,Single,6012,Associate,309952,Engineer & maintenance (IT),FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2089,Ruthie,Coffey,r.coffey@bestforyouorganics.com,403-555-0164,43,29,108193,98186,1,Single,8037,Masters,169432,Production assistant & radio,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
CustId_2090,Freddy,Nall,f.nall@fabrikam.com,540-555-0163,55,39,38161,91912,1,Single,1298,Bachelors,643893,Careers adviser,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2091,Aimee,Berry,a.berry@fourthcoffee.com,553-555-0137,51,9,109071,48711-6192,1,Single,1869,Diploma,334904,Chiropodist,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_2092,Bridget,Joyner,b.joyner@lamnahealtcare.com,757-555-0121,56,14,105681,75206-6371,4,Married,5014,Masters,636506,Holiday representative,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
CustId_2093,Sofia,Petersen,s.petersen@margiestravel.com,470-555-0195,29,9,185177,64688,2,Married,7098,High School,678205,Office manager,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
CustId_2094,George,Pinkney,g.pinkney@nodpublishers.com,757-555-0209,65,9,176666,09196-9083,1,Single,1182,Masters,336772,Geophysicist/field seismologist,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2095,Alphonso,McConnell,a.mcconnell@proseware.com,564-555-0175,65,25,27518,75234,1,Single,9730,Professional,661793,Insurance account manager,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2096,Kelvin,Bilodeau,k.bilodeau@relecloud.com,791-555-0117,51,6,36301,61991,1,Single,2465,High School,447682,Corporate investment banker,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_2097,Elisabeth,Reyes,e.reyes@tailspintoys.com,674-555-0129,31,21,59370,79548-1133,1,Single,9083,Masters,550176,Scientist & water quality,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_2098,Eve,Fitzgerald,e.fitzgerald@vanarsdelltd.com,557-555-0173,59,16,19096,49571,4,Married,3651,Professional,698776,Software engineer,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_2099,Vicki,Middleton,v.middleton@wingtiptoys.com,682-555-0179,39,20,30037,20518,1,Single,4023,Associate,445769,Tax inspector,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_2100,Christi,Cain,c.cain@adatum.com,668-555-0172,65,12,99671,40975,4,Married,7446,Associate,502922,Presenter & broadcasting,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
CustId_2101,Willie,Abbott,w.abbott@adventure-works.com,414-555-0188,51,32,150681,66441,5,Married,5572,Doctrate,263857,Insurance account manager,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_2102,Angelina,Garcia,a.garcia@alpineskihouse.com,641-555-0127,30,11,29541,27613-7436,1,Single,4632,High School,251890,Magazine features editor,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_2103,Catalina,Craig,c.craig@bellowscollege.com,581-555-0205,59,12,51904,1215,1,Single,7283,Professional,245040,Production assistant & radio,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_2104,Clyde,Broadnax,c.broadnax@bestforyouorganics.com,416-555-0170,45,40,177550,89394-4917,2,Married,5420,Doctrate,581391,Administrator & sports,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_2105,Araceli,Collins,a.collins@fabrikam.com,415-555-0169,57,40,188470,18082-6869,5,Married,1674,Professional,536547,Administrator,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2106,Willie,Davis,w.davis@fourthcoffee.com,406-555-0203,22,7,29655,63404-9998,1,Single,2679,Bachelors,334760,Animator,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2107,Sue,Simmons,s.simmons@lamnahealtcare.com,614-555-0144,51,35,188665,28332,5,Married,5947,Doctrate,452558,Energy manager,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CustId_2108,Laurence,McGowan,l.mcgowan@margiestravel.com,794-555-0129,46,8,124261,80786-8912,1,Single,3582,Doctrate,633160,Plant breeder/geneticist,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
CustId_2109,Georgia,Jordan,g.jordan@nodpublishers.com,705-555-0138,56,18,35664,57912-5496,1,Single,7535,Diploma,91906,Medical illustrator,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_2110,Jared,Raynor,j.raynor@proseware.com,642-555-0210,20,15,172394,74407-8823,2,Married,9918,Bachelors,304525,Contractor,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CustId_2111,Glen,Reuter,g.reuter@relecloud.com,747-555-0147,56,27,174402,80752-7639,1,Single,3917,Professional,114581,Biomedical scientist,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2112,Mable,Greer,m.greer@tailspintoys.com,591-555-0156,68,2,79490,38962-3632,1,Single,9636,Bachelors,663773,Local government officer,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_2113,Eunice,Wheeler,e.wheeler@vanarsdelltd.com,645-555-0140,70,13,98738,84506,1,Single,4920,Masters,552029,Production assistant & radio,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_2114,Yolanda,Irwin,y.irwin@wingtiptoys.com,789-555-0119,26,2,90850,32654-9810,1,Single,1360,Diploma,541329,Private music teacher,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2115,Ismael,Wickham,i.wickham@adatum.com,508-555-0126,26,23,168329,20699,4,Married,479,Bachelors,59023,Police officer,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
CustId_2116,Susanne,Whitehead,s.whitehead@adventure-works.com,522-555-0151,35,36,38702,12034,1,Single,1829,Professional,441355,Dispensing optician,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_2117,Rosalyn,Lopez,r.lopez@alpineskihouse.com,616-555-0200,38,23,47703,91692,4,Married,2926,High School,516139,Neurosurgeon,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_2118,Dolly,Mosley,d.mosley@bellowscollege.com,714-555-0135,30,15,115487,9925,3,Married,4923,Diploma,517519,Quarry manager,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CustId_2119,Rose,Nguyen,r.nguyen@bestforyouorganics.com,509-555-0148,47,9,186566,61992,1,Single,8033,Professional,465886,Technical author,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2120,Alton,Bozeman,a.bozeman@adatum.com,559-555-0189,34,25,61473,7689,1,Single,9299,Diploma,170860,Development worker & international aid,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_2121,Luella,Hardy,l.hardy@adventure-works.com,429-555-0200,22,12,173291,53267,1,Single,1878,Associate,555384,Animal technologist,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
CustId_2122,Kasey,Francis,k.francis@alpineskihouse.com,682-555-0140,62,8,88127,00337-6333,2,Married,7104,Masters,335069,Systems developer,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
CustId_2123,Lorie,Garza,l.garza@bellowscollege.com,636-555-0140,47,2,126778,77326-2470,1,Single,1166,Masters,345046,Scientist & product/process development,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
CustId_2124,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0138,38,17,109756,67585,1,Single,7940,High School,605281,Financial trader,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2125,Gene,Strom,g.strom@fabrikam.com,618-555-0145,49,25,112871,60807,1,Single,7486,High School,620756,Multimedia specialist,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_2126,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0118,25,38,26561,69769,5,Married,3134,Professional,670756,Radiographer & therapeutic,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
CustId_2127,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0138,31,7,198884,34299,4,Married,9880,Diploma,109526,Social researcher,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2128,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0121,39,8,136557,31628,1,Single,1889,Masters,176524,Pensions consultant,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2129,Devon,Segal,d.segal@nodpublishers.com,783-555-0178,41,0,30927,60952,4,Married,8076,Bachelors,160958,Programme researcher & broadcasting/film/video,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_2130,Elsie,Ellison,e.ellison@proseware.com,722-555-0213,28,12,120233,61739-7991,4,Married,5390,Bachelors,676943,Sports therapist,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
